"","signature","type","channel","fraction"
"2931","DBS40","GC>NN","GC>TA",0.0157286979629904
"2932","DBS40","TA>NN","TA>AT",0
"2933","DBS40","TA>NN","TA>CG",0
"2934","DBS40","TA>NN","TA>CT",0
"2935","DBS40","TA>NN","TA>GC",0
"2936","DBS40","TA>NN","TA>GG",0.0160017677751093
"2937","DBS40","TA>NN","TA>GT",0.0156373922951415
"2938","DBS40","TC>NN","TC>AA",0.037111118380735
"2939","DBS40","TC>NN","TC>AG",0
"2940","DBS40","TC>NN","TC>AT",0.0446108294886393
"2941","DBS40","TC>NN","TC>CA",0.0769964599088829
"2942","DBS40","TC>NN","TC>CG",0
"2943","DBS40","TC>NN","TC>CT",0
"2944","DBS40","TC>NN","TC>GA",0.0145286781910621
"2945","DBS40","TC>NN","TC>GG",0
"2946","DBS40","TC>NN","TC>GT",0.0314573959259807
"2947","DBS40","TG>NN","TG>AA",0
"2948","DBS40","TG>NN","TG>AC",0
"2949","DBS40","TG>NN","TG>AT",0.0141526097595696
"2950","DBS40","TG>NN","TG>CA",0.0146221213772012
"2951","DBS40","TG>NN","TG>CC",0
"2952","DBS40","TG>NN","TG>CT",0.0599753158224424
"2953","DBS40","TG>NN","TG>GA",0.0155459383112369
"2954","DBS40","TG>NN","TG>GC",0
"2955","DBS40","TG>NN","TG>GT",0.0303570896057196
"2956","DBS40","TT>NN","TT>AA",0.0141525918786251
"2957","DBS40","TT>NN","TT>AC",0
"2958","DBS40","TT>NN","TT>AG",0.0470035313338917
"2959","DBS40","TT>NN","TT>CA",0.0616338768503793
"2960","DBS40","TT>NN","TT>CC",0.0159108816137738
"2961","DBS40","TT>NN","TT>CG",0
"2962","DBS40","TT>NN","TT>GA",0
"2963","DBS40","TT>NN","TT>GC",0
"2964","DBS40","TT>NN","TT>GG",0.0156373922951415
"2965","DBS41","AC>NN","AC>CA",0
"2966","DBS41","AC>NN","AC>CG",0
"2967","DBS41","AC>NN","AC>CT",0
"2968","DBS41","AC>NN","AC>GA",0.0654955455701199
"2969","DBS41","AC>NN","AC>GG",0.0131414810836661
"2970","DBS41","AC>NN","AC>GT",0
"2971","DBS41","AC>NN","AC>TA",0
"2972","DBS41","AC>NN","AC>TG",0
"2973","DBS41","AC>NN","AC>TT",0.0131112154505225
"2974","DBS41","AT>NN","AT>CA",0
"2975","DBS41","AT>NN","AT>CC",0
"2976","DBS41","AT>NN","AT>CG",0
"2977","DBS41","AT>NN","AT>GA",0
"2978","DBS41","AT>NN","AT>GC",0
"2979","DBS41","AT>NN","AT>TA",0
"2980","DBS41","CC>NN","CC>AA",1.1250055509392e-06
"2981","DBS41","CC>NN","CC>AG",0.0250722126287355
"2982","DBS41","CC>NN","CC>AT",0.0244061698565477
"2983","DBS41","CC>NN","CC>GA",0
"2984","DBS41","CC>NN","CC>GG",0
"2985","DBS41","CC>NN","CC>GT",0
"2986","DBS41","CC>NN","CC>TA",0
"2987","DBS41","CC>NN","CC>TG",0.0130809495192197
"2988","DBS41","CC>NN","CC>TT",0.0125966502052161
"2989","DBS41","CG>NN","CG>AT",0
"2990","DBS41","CG>NN","CG>GC",0
"2991","DBS41","CG>NN","CG>GT",0.0130809495192197
"2992","DBS41","CG>NN","CG>TA",0
"2993","DBS41","CG>NN","CG>TC",0
"2994","DBS41","CG>NN","CG>TT",0
"2995","DBS41","CT>NN","CT>AA",0.0522935319571798
"2996","DBS41","CT>NN","CT>AC",0.0392125824253186
"2997","DBS41","CT>NN","CT>AG",0.0260105667150845
"2998","DBS41","CT>NN","CT>GA",0
"2999","DBS41","CT>NN","CT>GC",0
"3000","DBS41","CT>NN","CT>GG",0.0131112154505225
"3001","DBS41","CT>NN","CT>TA",0.026131632880785
"3002","DBS41","CT>NN","CT>TC",0.0260408334890403
"3003","DBS41","CT>NN","CT>TG",0
"3004","DBS41","GC>NN","GC>AA",0.025586814852908
"3005","DBS41","GC>NN","GC>AG",0.0261921650448258
"3006","DBS41","GC>NN","GC>AT",0.0258592304676737
"3007","DBS41","GC>NN","GC>CA",0.0129296152338368
"3008","DBS41","GC>NN","GC>CG",0
"3009","DBS41","GC>NN","GC>TA",0.0130204167445201
"3010","DBS41","TA>NN","TA>AT",0.0128690792722491
"3011","DBS41","TA>NN","TA>CG",0
"3012","DBS41","TA>NN","TA>CT",0
"3013","DBS41","TA>NN","TA>GC",0
"3014","DBS41","TA>NN","TA>GG",0
"3015","DBS41","TA>NN","TA>GT",0
"3016","DBS41","TC>NN","TC>AA",0.0513249744669272
"3017","DBS41","TC>NN","TC>AG",0.0129296152338368
"3018","DBS41","TC>NN","TC>AT",0.0390309834856751
"3019","DBS41","TC>NN","TC>CA",0.0522632657615699
"3020","DBS41","TC>NN","TC>CG",0
"3021","DBS41","TC>NN","TC>CT",0.0391520498561261
"3022","DBS41","TC>NN","TC>GA",0.0129901498920949
"3023","DBS41","TC>NN","TC>GG",0
"3024","DBS41","TC>NN","TC>GT",0
"3025","DBS41","TG>NN","TG>AA",0
"3026","DBS41","TG>NN","TG>AC",0
"3027","DBS41","TG>NN","TG>AT",0.0387585779954192
"3028","DBS41","TG>NN","TG>CA",0
"3029","DBS41","TG>NN","TG>CC",0
"3030","DBS41","TG>NN","TG>CT",0.0783646323832796
"3031","DBS41","TG>NN","TG>GA",0
"3032","DBS41","TG>NN","TG>GC",0
"3033","DBS41","TG>NN","TG>GT",0
"3034","DBS41","TT>NN","TT>AA",0.012445287470361
"3035","DBS41","TT>NN","TT>AC",0
"3036","DBS41","TT>NN","TT>AG",0.0261921650448258
"3037","DBS41","TT>NN","TT>CA",0.0786975584598093
"3038","DBS41","TT>NN","TT>CC",0.0394244432509983
"3039","DBS41","TT>NN","TT>CG",0.0130809495192197
"3040","DBS41","TT>NN","TT>GA",0.0129598827234488
"3041","DBS41","TT>NN","TT>GC",0.0131414810836661
"3042","DBS41","TT>NN","TT>GG",0
